,Unnamed: 0.1,Unnamed: 0,Number,Name,Start,End,Link,id,descr,namespace,orig_price,fmt_orig_price,tags,seller,taglist,action,adventure,puzzle,rpg,shooter,strategy,survival,osx,windows,singleplayer,multiplayer
112,112,112,365,F.I.S.T.: Forged in Shadow Torch,12/26/2022,12/27/2022,https://store.epicgames.com/en-US/p/fist-forged-in-shadow-torch,6e708b1e608f446eaa80488d26b7444b,"Explore more than a dozen unique areas in a Metroidvania style map. 
The Fist, Drill, and Whip are three weapons with completely different fighting styles that offer seamless switching between high combo, high damage, and long range attacks. ",a7e2a2c51b9149c097b771926ed91877,2999.0,$29.99,"['1216', '9547', '15375', '21137', '21138', '21139', '21140', '21109', '21141', '1370', '21149', '1151', '1247']",Antiidelay,"[{'id': '1216'}, {'id': '9547'}, {'id': '15375'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}, {'id': '1151'}, {'id': '1247'}]",True,False,False,False,False,False,False,False,True,True,False
113,113,113,364,Death Stranding,12/25/2022,12/26/2022,https://store.epicgames.com/en-US/p/death-stranding,9a071cfb3827440ba36cbef6a6042186,Death Stranding,epic,5999.0,$59.99,"['1216', '1336', '1370', '1307', '9547', '1117']",,"[{'id': '1216'}, {'id': '1336'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '1117'}]",True,True,False,False,False,False,False,False,True,True,False
114,114,114,363,Metro: Last Light Redux,12/24/2022,12/25/2022,https://store.epicgames.com/en-US/p/metro-last-light-redux,6bad44fc6dd9456081442559c51a577f,Metro: Last Light Redux,epic,1999.0,$19.99,"['1216', '1370', '1210', '9547', '1294']",,"[{'id': '1216'}, {'id': '1370'}, {'id': '1210'}, {'id': '9547'}, {'id': '1294'}]",True,False,False,False,True,False,False,False,True,True,False
115,115,115,362,Encased,12/23/2022,12/24/2022,https://store.epicgames.com/en-US/p/encased,adc96ea4979d4b14831823a2c0efa057,"A tactical sci-fi RPG set in an alt-1970's, where an enormous and inexplicable artifact –the Dome– is discovered in a remote desert. Fight enemies, explore the anomalous wasteland, level up your character & join one of the forces in the ruined world.",48ee23bbc7c34ac09604253e74d17b49,2999.0,$29.99,"['1216', '1333', '21894', '1367', '1336', '1370', '21147', '9547', '1117', '15375']",,"[{'id': '1216'}, {'id': '1333'}, {'id': '21894'}, {'id': '1367'}, {'id': '1336'}, {'id': '1370'}, {'id': '21147'}, {'id': '9547'}, {'id': '1117'}, {'id': '15375'}]",True,True,False,False,False,False,False,False,True,True,False
116,116,116,361,Fallout Tactics: Brotherhood of Steel,12/22/2022,12/23/2022,https://store.epicgames.com/en-US/p/fallout-tactics-brotherhood-of-steel,550b1ad4adcc414a966d459587bcdb30,"Tactical Squad-Based Combat comes to the Fallout® Universe!
In these dark times, the Brotherhood - your Brotherhood - is all that stands between the rekindled flame of civilization and the howling, radiated wasteland.",b90be973f6e74975ac1a6ff15dbfd0b3,999.0,$9.99,"['1088', '21137', '1188', '21140', '21894', '1367', '21129', '1370', '1115', '21147', '9547', '35244']",,"[{'id': '1088'}, {'id': '21137'}, {'id': '1188'}, {'id': '21140'}, {'id': '21894'}, {'id': '1367'}, {'id': '21129'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '9547'}, {'id': '35244'}]",False,False,False,False,False,True,False,False,True,True,False
117,117,117,360,Fallout 2: A Post Nuclear Role Playing Game,12/22/2022,12/23/2022,https://store.epicgames.com/en-US/p/fallout-2,f7eb422464774537915ee423ca84a59a,"Fallout® 2 is the sequel to the critically acclaimed game that took RPG'ing out of the dungeons and into a dynamic, apocalyptic retro-future. Mastering your character's skills and traits for survival, Fallout® 2 challenges you to endure in a post-nuclear world",aae22da1fb884fa395b25bc30dd61faf,999.0,$9.99,"['21894', '1367', '1370', '1307', '9547', '21147', '35244']",,"[{'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '21147'}, {'id': '35244'}]",False,False,False,False,False,False,False,False,True,True,False
118,118,118,359,Fallout: A Post Nuclear Role Playing Game,12/22/2022,12/23/2022,https://store.epicgames.com/en-US/p/fallout,ed7dba6b05354eeca6e2bc130ceffaf3,You've just unearthed the classic post-apocalyptic role-playing game that revitalized the entire CRPG genre. Make the right decisions or you could end up as another fallen hero in the wastelands…,2e412cfcbd954e7180930e9784a47e18,999.0,$9.99,"['21894', '1367', '1370', '1307', '9547', '21147', '35244']",,"[{'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '21147'}, {'id': '35244'}]",False,False,False,False,False,False,False,False,True,True,False
119,119,119,358,LEGO Builder’s Journey,12/21/2022,12/22/2022,https://store.epicgames.com/en-US/p/lego-builders-journey,bd886035d7ee4eb1b886a5ada1358528,"LEGO Builder’s Journey is an atmospheric, geometric puzzle game that asks us to sometimes follow the instructions… and sometimes to break the rules.",ea533c2d54754167a9392a2ffa61bb87,1999.0,$19.99,"['1296', '1298', '21894', '1370', '9547', '1117', '15375']",LEGO System A/S,"[{'id': '1296'}, {'id': '1298'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '15375'}]",False,True,True,False,False,False,False,False,True,True,False
120,120,120,357,Wolfenstein: The New Order,12/20/2022,12/21/2022,https://store.epicgames.com/en-US/p/wolfenstein-the-new-order,52a32a3469dd4a2ca20bfff0c6a66486,"Wolfenstein®: The New Order reignites the series that created the first-person shooter genre. Set against a backdrop of an alternate 1960s, discover an unfamiliar world ruled by a familiar enemy—one that has changed and twisted history as you know it.",0bd3e505924240adb702295fa08c1eff,1999.0,$19.99,"['1216', '1185', '21122', '1188', '21894', '9547', '1294', '21138', '21139', '21140', '21109', '21141', '1210', '1370', '21149', '21119']",,"[{'id': '1216'}, {'id': '1185'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '9547'}, {'id': '1294'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1210'}, {'id': '1370'}, {'id': '21149'}, {'id': '21119'}]",True,False,False,False,True,False,False,False,True,True,False
121,121,121,356,Them’s Fightin’ Herds,12/19/2022,12/20/2022,https://store.epicgames.com/en-US/p/thems-fightin-herds,1f723b00df58467998c4984ca39915ad,Them's Fightin' Herds,a567c32599bf4d4fb609e424f3691b39,1999.0,$19.99,"['1344', '29088', '21122', '19847', '1370', '9547', '1263', '21119']",Maximum Entertainment,"[{'id': '1344'}, {'id': '29088'}, {'id': '21122'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1263'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,False
122,122,122,355,Sable,12/18/2022,12/19/2022,https://store.epicgames.com/en-US/p/sable,d19627e74ac445bcbcfc8157a35d6f80,"Embark on a unique and unforgettable journey and guide Sable through her Gliding; a rite of passage that will take her across vast deserts and mesmerizing landscapes, capped by the remains of spaceships and ancient wonders.",66a0893b7b9a42a695f0a387d64dfcc6,2499.0,$24.99,"['21894', '19847', '9547', '22924', '9549', '1263', '21137', '21138', '21140', '21141', '1370', '1307', '1117', '21149', '21119']",Raw Fury,"[{'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '22924'}, {'id': '9549'}, {'id': '1263'}, {'id': '21137'}, {'id': '21138'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1307'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]",False,True,False,False,False,False,False,False,True,True,False
123,123,123,354,Costume Quest 2,12/17/2022,12/18/2022,https://store.epicgames.com/en-US/p/costume-quest-2,62488ccca67b455891967a4cfc6dea24,"Explore spooky time-traversing landscapes, don adorable new costumes that transform into powerful Hallo-warriors, and collect even Creepier Treat Cards to wield in combat against a legion of hygiene obsessed baddies.",c660f57e1a164930a7196f1fd27ae45a,1499.0,$14.99,"['1216', '21894', '1336', '1386', '1370', '9547', '1117']",,"[{'id': '1216'}, {'id': '21894'}, {'id': '1336'}, {'id': '1386'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}]",True,True,False,False,False,False,False,False,True,True,False
124,124,124,353,Horizon Chase Turbo,12/16/2022,12/17/2022,https://store.epicgames.com/en-US/p/horizon-chase-turbo,58a2b650955f4920876afe86dfb563c1,Horizon Chase Turbo is a racing game inspired by the great hits of the 80's and 90's. It recreates the classic arcade gameplay with unbound speed limits of fun. Full throttle on and enjoy!,253d451b16364a22907dd01b7e928fb6,1999.0,$19.99,"['21121', '21122', '1188', '21125', '21894', '19847', '9547', '1263', '21136', '21138', '1299', '21139', '21140', '21141', '1212', '21149', '21119']",,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '1263'}, {'id': '21136'}, {'id': '21138'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1212'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,False,False
125,125,125,352,Bloons TD 6,12/15/2022,12/16/2022,https://store.epicgames.com/en-US/p/bloons-td-6-bf95a0,b27e3b556f1048b9824c7196f32afceb,The Bloons are back and better than ever! Get ready for a massive 3D tower defense game designed to give you hours and hours of the best strategy gaming available.,6a8dfa6e441e4f2f9048a98776c6077d,1399.0,$13.99,"['29088', '21122', '1188', '21127', '9547', '15375', '1264', '21136', '21138', '21139', '21140', '21141', '22776', '1370', '1115', '21149', '21119']",,"[{'id': '29088'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '15375'}, {'id': '1264'}, {'id': '21136'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '22776'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,True,False,False,True,True,False
126,126,126,351,Wildcat Gun Machine,12/8/2022,12/15/2022,https://store.epicgames.com/en-US/p/wildcat-gun-machine-c66c4e,d6531a64aa334d8d9c993cc607e48406,"Wildcat Gun Machine is a bullet hell dungeon crawler where you take on hordes of disgusting flesh beasts with a wide variety of guns, giant mech robots, and cute kittens.",13cba1b288ec417badb9a276cbb6d819,1499.0,$14.99,"['1216', '1265', '21894', '19847', '1370', '9547', '9549', '1263']",,"[{'id': '1216'}, {'id': '1265'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}]",True,False,False,False,False,False,False,False,True,True,False
127,127,127,350,Saints Row IV: Re-Elected,12/8/2022,12/15/2022,https://store.epicgames.com/en-US/p/saints-row-iv-re-elected,23ea1157ec89467d99f9b0fdf0ddb89b,"You're the President now! The Saints have gone from the Penthouse to the White House - but Earth has been invaded and it’s up to you to save it with an arsenal of superpowers and strange weapons, in the wildest open world game ever.",151e56468b5049628653dedab7c88007,1999.0,$19.99,"['1216', '1264', '21109', '21894', '19847', '1370', '9547', '1117', '9549', '15375']",Plaion,"[{'id': '1216'}, {'id': '1264'}, {'id': '21109'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '15375'}]",True,True,False,False,False,False,False,False,True,True,False
128,128,128,349,RPG in a Box,12/1/2022,12/8/2022,https://store.epicgames.com/en-US/p/rpg-in-a-box,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
129,129,129,348,Fort Triumph,12/1/2022,12/8/2022,https://store.epicgames.com/en-US/p/fort-triumph,f3575fe40f894984a7027d86034e3b2c,"A strategy game combining the turn-based combat of XCOM with the world exploration of HOMM. Build towns, collect artifacts, improve your heroes, and influence your tactical surroundings using physics!",58dbbafdb5b04b3e9442506354457e3c,1999.0,$19.99,"['1264', '21894', '1367', '1370', '1115', '9547', '10719']",,"[{'id': '1264'}, {'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '10719'}]",False,False,False,False,False,True,False,False,True,True,False
130,130,130,347,Star Wars: Squadrons,11/24/2022,12/1/2022,https://store.epicgames.com/en-US/p/star-wars-squadrons,2ebc70bd2f0044a18e2734b4fcd9b48b,"Master the art of starfighter combat in the authentic piloting experience STAR WARS™: Squadrons. Buckle up, feel the adrenaline of first-person multiplayer space dogfights alongside your squadron, and learn what it means to be a pilot in a thrilling STAR WARS™ single-player st...",bc2b0372eaa448469cb9a769f27acea1,3999.0,$39.99,"['1216', '1121', '1203', '19847', '22776', '1370', '9547', '15375']",Electronic Arts,"[{'id': '1216'}, {'id': '1121'}, {'id': '1203'}, {'id': '19847'}, {'id': '22776'}, {'id': '1370'}, {'id': '9547'}, {'id': '15375'}]",True,False,False,False,False,False,False,False,True,True,True
131,131,131,346,Evil Dead: The Game,11/17/2022,11/24/2022,https://store.epicgames.com/en-US/p/evil-dead-the-game,e8e34d364a4c469e924867013fc1816f,Step into the shoes of Ash Williams or his friends from the iconic Evil Dead franchise and work together in a game loaded with over-the-top co-op and PVP multiplayer action!,95e09a8c24c44684bca1a6f25aea920c,2999.0,$29.99,"['1216', '21122', '21125', '21129', '9547', '1264', '21138', '1203', '1299', '21139', '21140', '21109', '21141', '21149']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '21149'}]",True,False,False,False,False,False,False,False,True,False,True
132,132,132,345,Dark Deity,11/17/2022,11/24/2022,https://store.epicgames.com/en-US/p/dark-deity-0b08d1,e48379072089437dbd783ef80c56fc2c,"Command legendary heroes to reshape a land fractured by broken oaths, reckless wars, and secret arcane powers. Claim ancient artifacts and powerful weapons to empower your cast of 30 voiced, playable characters as they form bonds and battle their way to become legends.",be69d6b9214f4bc594c4cb1cd310a553,2499.0,$24.99,"['21122', '1188', '9547', '35244', '21136', '21139', '21140', '21141', '1367', '1370', '1115', '21147', '1117', '21119']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '9547'}, {'id': '35244'}, {'id': '21136'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '1117'}, {'id': '21119'}]",False,True,False,False,False,True,False,False,True,True,False
133,133,133,344,Epic Cheerleader Pack,11/15/2022,11/24/2022,https://store.epicgames.com/en-US/p/rumbleverse--epic-cheerleader-pack,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
134,134,134,343,Shadow Tactics: Blades of the Shogun,11/10/2022,11/17/2022,https://store.epicgames.com/en-US/p/shadow-tactics,aec117239abd49a08eddc9e75a981fa3,"Shadow Tactics is a hardcore tactical stealth game set in Japan around the Edo period. A new Shogun seizes power over Japan and enforces nationwide peace. He recruits five specialists with extraordinary skills for assassination, sabotage and espionage.",2f215955790d456b80c291bc2feaf7f7,3999.0,$39.99,"['1088', '1120', '21122', '1188', '19847', '21127', '21129', '9547', '21138', '21139', '21140', '21141', '1370', '1115', '1084', '21149', '21119']",,"[{'id': '1088'}, {'id': '1120'}, {'id': '21122'}, {'id': '1188'}, {'id': '19847'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '1084'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,True,False,False,True,True,False
135,135,135,342,Alba: A Wildlife Adventure,11/10/2022,11/17/2022,https://store.epicgames.com/en-US/p/alba-a-wildlife-adventure-93736a,44a89fd06011419d9df5fe412ab305e1,"Even the smallest person can make a big difference. Join Alba, as she sets out to save her beautiful island and its wildlife. And possibly start a revolution.",caf357c955344eaeaaaddb3c8357dbdf,1699.0,$16.99,"['1296', '21141', '1370', '9547', '15375']",Plug In Digital SAS,"[{'id': '1296'}, {'id': '21141'}, {'id': '1370'}, {'id': '9547'}, {'id': '15375'}]",False,False,False,False,False,False,False,False,True,True,False
136,136,136,341,Rising Storm 2: Vietnam,11/3/2022,11/10/2022,https://store.epicgames.com/en-US/p/rising-storm-2-vietnam,b19d810d322240e7b37bcf84ffac60ce,"Red Orchestra Series' take on Vietnam: 64-player MP matches; 20+ maps; US Army & Marines, PAVN/NVA, NLF/VC; Australians and ARVN forces; 50+ weapons; 4 flyable helicopters; mines, traps and tunnels; Brutal. Authentic. Gritty. Character customization.",3542a1df211e492bb2abecb7c734f7f9,2499.0,$24.99,"['1216', '21122', '21125', '21129', '9547', '21135', '15375', '21138', '1203', '1299', '21139', '21140', '21141', '1115', '21149']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '21135'}, {'id': '15375'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1115'}, {'id': '21149'}]",True,False,False,False,False,True,False,False,True,False,True
